player,name,search_key,nationalite,nationalites_brut,postes,nb_clubs,apps_top5,sitelinks,championnats,first_year,last_year,matchs_grands_clubs,score,difficulte
Q1395522,Faneva Andriatsima,faneva andriatsima,France / Madagascar,France / Madagascar,attaquant,7,8,16,L1,2001,2012,0,17,exclu
Q1395963,Kiatprawut Saiwaeo,kiatprawut saiwaeo,Thaïlande,Thaïlande,défenseur,4,0,10,PL,2005,2013,0,10,exclu
Q1396034,Suree Sukha,suree sukha,Thaïlande,Thaïlande,défenseur,5,0,13,PL,2001,2012,0,13,exclu
Q1396280,Ikechukwu Kalu,ikechukwu kalu,Nigéria,Nigeria,attaquant,10,33,10,SA,2003,2014,8,15,legende
Q1396445,Roberto Muzzi,roberto muzzi,Italie,Italie,attaquant,7,172,19,SA,1990,2008,39,44,difficile
Q1396846,Sinan Kaloğlu,sinan kaloglu,Turquie,Turquie,attaquant,15,18,14,BUN,1999,2015,0,16,legende
Q1396931,Kevin Kyle,kevin kyle,Écosse,Royaume-Uni,attaquant,12,62,12,PL,2000,2014,0,18,legende
Q1398117,Fatih Yiğituşağı,fatih yigitusagi,Turquie,Turquie,attaquant,10,16,4,BUN,2005,2015,0,6,legende
Q1398269,Xavier Pentecôte,xavier pentecote,France,France,attaquant,3,45,9,L1,2004,2015,0,14,legende
Q1398658,Luke Daniels,luke daniels,Royaume-Uni,Royaume-Uni,gardien de but,9,1,15,PL,2004,2015,0,15,exclu
Q1398740,Jemal Johnson,jemal johnson,États-Unis,États-Unis,milieu de terrain / milieu excentré,17,6,11,PL,2004,2014,0,12,exclu
Q1398845,Roger Nilsen,roger nilsen,Norvège,Norvège,défenseur,9,2,19,PL,1987,2004,2,20,exclu
Q1399099,Mario Kirev,mario kirev,Bulgarie,Bulgarie,gardien de but,7,0,7,SA,2007,2014,0,7,exclu
Q1399563,Maor Melikson,maor melikson,Israël,Israël,milieu excentré,7,45,12,L1,2001,2014,0,16,legende
Q1399750,Willo Flood,willo flood,Irlande,Irlande,milieu de terrain,8,14,12,PL,2002,2016,14,16,legende
Q1399910,Marlon Krause,marlon krause,Allemagne,Allemagne,milieu de terrain,3,21,5,BUN,2008,2012,0,7,legende
Q1400231,Mark Kennedy,mark kennedy,République d'Irlande,Irlande,milieu excentré,9,66,16,PL,1992,2012,33,29,legende
Q1400789,Gilles Mbang Ondo,gilles mbang ondo,Gabon,Gabon,attaquant,9,1,8,L1,2005,2015,0,8,exclu
Q1401421,Mark Little,mark little,Royaume-Uni,Royaume-Uni,arrière latéral,5,5,12,PL,2005,2014,0,12,exclu
Q1401825,Roland Varga,roland varga,Hongrie,Hongrie,milieu de terrain / milieu excentré,10,0,18,SA,2008,2024,0,18,exclu
Q1402153,Feiz Shamsin,feiz shamsin,Liban,Liban,attaquant,3,6,9,BUN,2011,2016,0,10,exclu
Q1402404,Jörg Neun,jorg neun,Allemagne,Allemagne,défenseur,6,12,5,BUN,1984,2001,0,6,legende
Q1402895,Jon Otsemobor,jon otsemobor,Royaume-Uni,Royaume-Uni,défenseur,10,5,8,PL,2002,2014,4,9,exclu
Q1403053,Felicio Brown Forbes,felicio brown forbes,Allemagne / Costa Rica,Allemagne / Costa Rica,attaquant / défenseur / milieu de terrain,9,0,15,BUN,2010,2015,0,15,exclu
Q1403385,Felix Burmeister,felix burmeister,Allemagne,Allemagne,défenseur,3,50,9,BUN,2009,2012,0,14,legende
Q1403552,Pierpaolo Bisoli,pierpaolo bisoli,Italie,Italie,milieu de terrain,8,64,11,SA,1984,2002,0,17,legende
Q1403833,Nicola Belmonte,nicola belmonte,Italie,Italie,défenseur,6,65,10,SA,2004,2015,0,16,legende
Q1404612,Mirko Benin,mirko benin,Italie,Italie,milieu de terrain,8,20,1,SA,1994,2007,0,3,legende
Q1404677,Simone Bentivoglio,simone bentivoglio,Italie,Italie,milieu de terrain,7,93,16,SA,2005,2015,0,25,legende
Q1404711,Francesco Benussi,francesco benussi,Italie,Italie,gardien de but,13,90,14,SA,1999,2016,0,23,legende
Q1404826,Sébastien Renouard,sebastien renouard,France,France,ailier droit,4,71,6,L1,2002,2015,0,13,legende
Q1404986,Mamadou Diakité,mamadou diakite,Mali,France / Mali,milieu de terrain,11,11,11,L1,2003,2014,0,12,legende
Q1404996,Dino Djiba,dino djiba,Sénégal,France / Sénégal,milieu de terrain,6,37,8,L1,2003,2012,0,12,legende
Q1405209,Dario Bergamelli,dario bergamelli,Italie,Italie,défenseur,10,0,6,SA,2005,2015,0,6,exclu
Q1405220,Marc Libbra,marc libbra,France,France,attaquant,10,24,6,L1,1992,2005,0,8,legende
Q1405228,Jean-Emmanuel Effa-Owona,jeanemmanuel effaowona,Cameroun,Cameroun,attaquant,11,5,7,L1,2002,2014,0,8,exclu
Q1405457,Stéphane Samson,stephane samson,France,France,attaquant,5,20,7,L1,1995,2009,0,9,legende
Q1406043,Guillaume Loriot,guillaume loriot,France,France,milieu de terrain,7,55,6,L1,2005,2015,0,12,legende
Q1406063,Serge Blanc,serge blanc,France,France,défenseur,3,45,6,L1,1991,2005,0,10,legende
Q1406100,Ferdinando Sforzini,ferdinando sforzini,Italie,Italie,attaquant,14,8,8,SA,2003,2016,0,9,exclu
Q1406147,Gianluca Musacci,gianluca musacci,Italie,Italie,milieu de terrain,8,51,8,SA,2006,2015,0,13,legende
Q1406314,Williams Martínez,williams martinez,Uruguay,Uruguay,défenseur,12,8,9,L1 / PL,2001,2016,0,10,exclu
Q1406413,Harvey Esajas,harvey esajas,Royaume des Pays-Bas,Royaume des Pays-Bas,défenseur,11,0,7,SA,1993,2006,0,7,exclu
Q1406475,Lhadji Badiane,lhadji badiane,France / Sénégal,France / Sénégal,attaquant,5,5,8,L1,2007,2013,0,8,exclu
Q1406500,Khaled Kharroubi,khaled kharroubi,Algérie,France,milieu de terrain,8,32,9,L1,2002,2014,0,12,legende
Q1406881,Michaël Isabey,michael isabey,France,France,milieu de terrain,3,204,6,L1,1993,2014,0,26,legende
Q1406968,Christian Nadé,christian nade,France,France,attaquant,11,61,7,L1 / PL,1999,2016,0,13,legende
Q1407338,Marco Bernacci,marco bernacci,Italie,Italie,attaquant,10,13,8,SA,2001,2015,0,9,legende
Q1407530,Alessandro Bernardini,alessandro bernardini,Italie,Italie,défenseur,7,40,9,SA,2003,2015,0,13,legende
Q1407552,Antonino Bernardini,antonino bernardini,Italie,Italie,milieu de terrain,7,62,12,SA,1992,2010,0,18,legende
Q1407606,Riccardo Colombo,riccardo colombo,Italie,Italie,défenseur,9,20,7,SA,2000,2014,0,9,legende
Q1407725,Andrea Bernini,andrea bernini,Italie,Italie,milieu de terrain,7,44,5,SA,1995,2011,0,9,legende
Q1407765,Daniele Berretta,daniele berretta,Italie,Italie,milieu de terrain,6,122,8,SA,1990,2005,0,20,legende
Q1407923,Cristian Bertani,cristian bertani,Italie,Italie,attaquant,10,2,7,SA,1999,2012,0,7,exclu
Q1407955,John Thorrington,john thorrington,États-Unis,Afrique du Sud / États-Unis,milieu de terrain,7,0,10,BUN,1997,2013,0,10,exclu
Q1408047,Gianluca Berti,gianluca berti,Italie,Italie,gardien de but,16,56,5,SA,1986,2009,0,11,legende
Q1408264,Georgios Vakouftsis,georgios vakouftsis,Grèce,Grèce,attaquant,11,9,5,SA,1998,2011,0,6,exclu
Q1408340,Andrea Bertolacci,andrea bertolacci,Italie,Italie,milieu de terrain,4,131,31,SA,2009,2015,0,44,difficile
Q1408509,Graham Barrett,graham barrett,République d'Irlande,Irlande,attaquant,11,2,9,PL,1998,2010,2,10,exclu
Q1408854,Valerio Bertotto,valerio bertotto,Italie,Italie,défenseur,4,223,14,SA,1990,2009,0,36,legende
Q1409074,Stefano Bettarini,stefano bettarini,Italie,Italie,défenseur,11,99,9,SA,1991,2010,0,19,legende
Q1410745,Moreno Aoas Vidal,moreno aoas vidal,Brésil,Brésil,défenseur,13,0,8,SA,2003,2012,0,8,exclu
Q1411105,Paulo Sérgio da Costa,paulo sergio da costa,Portugal,Portugal,milieu de terrain,16,41,8,L1 / SA,1998,2011,16,15,legende
Q1411870,Philipp Heithölter,philipp heitholter,Allemagne,Allemagne,milieu de terrain,7,2,4,BUN,2000,2014,0,4,exclu
Q1413553,Filip Krstić,filip krstic,Allemagne,Allemagne,défenseur central,9,10,4,BUN / LIGA / SA,2007,2013,0,5,legende
Q1413611,Filip Djordjevic,filip djordjevic,Serbie,Serbie,attaquant,5,156,30,L1 / SA,2005,2021,68,59,difficile
Q1414753,Ottó Vincze,otto vincze,Hongrie,Hongrie,milieu de terrain,8,9,6,BUN,1992,2008,0,7,exclu
Q1415744,Leandro de Deus Santos,leandro de deus santos,Brésil,Brésil,milieu de terrain,8,12,7,BUN,1999,2010,12,11,legende
Q1415824,Yann Ekra,yann ekra,Côte d'Ivoire / France,Côte d'Ivoire / France,attaquant / milieu de terrain,8,2,6,L1 / PL,2007,2015,2,7,exclu
Q1417622,Finn Holsing,finn holsing,Allemagne,Allemagne,défenseur,6,48,4,BUN,2002,2010,0,9,legende
Q1419537,Holger Wehlage,holger wehlage,Allemagne,Allemagne,milieu de terrain,9,14,4,BUN,1996,2010,0,5,legende
Q1419624,Lars Fuchs,lars fuchs,Allemagne,Allemagne,milieu de terrain,6,88,6,BUN,2002,2013,0,15,legende
Q1419961,Joël Tchami,joel tchami,Cameroun,Cameroun,attaquant,14,1,6,BUN,2001,2022,0,6,exclu
Q1421638,Raúl Alfredo Cascini,raul alfredo cascini,Argentine,Argentine,milieu de terrain,5,29,10,L1,1990,2005,0,13,legende
Q1421875,José María Franco,jose maria franco,Uruguay,Uruguay,attaquant,9,27,7,SA,1996,2014,0,10,legende
Q1422678,Kingsley Onuegbu,kingsley onuegbu,Nigeria,Nigeria,attaquant,6,7,7,BUN,2007,2013,0,8,exclu
Q1423384,Matt Crowell,matt crowell,Royaume-Uni,Royaume-Uni,milieu de terrain,10,0,5,PL,2002,2014,0,5,exclu
Q1425590,Jorge García Torre,jorge garcia torre,Espagne,Espagne,défenseur,6,58,13,LIGA,2005,2014,0,19,legende
Q1426211,John Jairo Mosquera,john jairo mosquera,Colombie,Colombie,attaquant,12,3,10,BUN,2003,2014,0,10,exclu
Q1426678,Richard Cresswell,richard cresswell,Royaume-Uni,Royaume-Uni,attaquant,9,89,11,PL,1995,2017,0,20,legende
Q1428765,Rubén Navarro,ruben navarro,Espagne,Espagne,attaquant,6,144,9,LIGA,1997,2012,0,23,legende
Q1429746,Florian Kainz,florian kainz,Autriche,Autriche,milieu de terrain,4,188,30,BUN,2010,2019,0,49,difficile
Q1429807,Florian Makhedjouf,florian makhedjouf,Algérie / France,Algérie / France,milieu de terrain,4,0,7,L1,2010,2019,0,7,exclu
Q1429837,Florian Niederlechner,florian niederlechner,Allemagne,Allemagne,attaquant,6,207,22,BUN,2008,2016,0,43,difficile
Q1430147,Florin Gardoș,florin gardos,Roumanie,Roumanie,défenseur central,7,11,22,PL,2006,2021,0,23,legende
Q1431668,Alexander Göhring,alexander gohring,Allemagne,Allemagne,milieu de terrain,6,21,1,BUN,1994,2006,0,3,legende
Q1433655,Alan Stulin,alan stulin,Allemagne / Pologne,Allemagne / Pologne,arrière latéral,3,61,5,BUN,2009,2013,0,11,legende
Q1435000,Jamie Clapham,jamie clapham,Royaume-Uni,Royaume-Uni,arrière latéral,11,162,9,PL,1994,2011,0,25,legende
Q1436053,Tobias Schlauderer,tobias schlauderer,Allemagne,Allemagne,milieu de terrain,4,32,3,BUN,2002,2012,0,6,legende
Q1438500,Ian Taylor,ian taylor,Royaume-Uni,Royaume-Uni,milieu de terrain,5,104,11,PL,1992,2007,0,21,legende
Q1439915,Eric Dier,eric dier,Angleterre,Royaume-Uni,défenseur central,5,319,58,BUN / L1 / PL,2012,2025,319,154,moyen
Q1440325,Christophe Sanchez,christophe sanchez,France,France,attaquant,6,27,6,L1,1992,2004,0,9,legende
Q1440615,Borja García Freire,borja garcia freire,Espagne,Espagne,milieu de terrain,5,28,17,LIGA,2009,2015,0,20,legende
Q1440840,Nenad Krstičić,nenad krsticic,Serbie,Serbie,milieu de terrain,3,70,23,SA,2007,2015,0,30,legende
Q1441231,Francesco Stella,francesco stella,Australie,Australie,milieu de terrain,7,0,4,SA,2008,2016,0,4,exclu
Q1441267,Francesco Volpe,francesco volpe,Italie,Italie,attaquant,9,16,6,SA,2002,2015,0,8,legende
Q1441577,Billy Clarke,billy clarke,Irlande,Irlande,attaquant,13,9,11,PL,2005,2021,0,12,exclu
Q1442163,Paco Peña,paco pena,Espagne,Espagne,défenseur,5,96,12,LIGA,1997,2009,0,22,legende
Q1442441,Franck Dumas,franck dumas,France,France,défenseur / milieu de terrain,5,46,16,L1 / PL,1987,2004,12,23,legende
Q1442554,Franco Brienza,franco brienza,Italie,Italie,milieu de terrain,10,230,20,SA,1995,2015,0,43,difficile
Q1443059,Zakarya Bergdich,zakarya bergdich,Maroc,France / Maroc,défenseur,8,50,20,L1 / LIGA / SA,2009,2018,0,25,legende
Q1443262,Marco Biagianti,marco biagianti,Italie,Italie,milieu de terrain,6,147,16,SA,2003,2013,0,31,legende
Q1443302,Frank Gerster,frank gerster,Allemagne,Allemagne,milieu de terrain,9,1,6,BUN,1994,2009,0,6,exclu
Q1443325,Frank Greiner,frank greiner,Allemagne,Allemagne,milieu de terrain,6,85,7,BUN,1985,2007,0,16,legende
Q1443700,Frank Löning,frank loning,Allemagne,Allemagne,attaquant,10,0,4,BUN,2000,2016,0,4,exclu
Q1444094,José Manuel Aira,jose manuel aira,Espagne,Espagne,défenseur,7,1,11,LIGA,1994,2011,0,11,exclu
Q1444099,Tommaso Bianchi,tommaso bianchi,Italie,Italie,milieu de terrain,6,20,8,SA,2005,2016,0,10,legende
Q1444163,Gianluigi Bianco,gianluigi bianco,Italie,Italie,défenseur,11,0,5,SA,2008,2016,0,5,exclu
Q1444184,Paolo Bianco,paolo bianco,Italie,Italie,défenseur,6,150,16,SA,1994,2015,0,31,legende
Q1444341,Dario Biasi,dario biasi,Italie,Italie,défenseur,8,34,6,SA,1997,2014,0,9,legende
Q1444449,Frank Wiblishauser,frank wiblishauser,Allemagne,Allemagne,défenseur,5,46,4,BUN,1995,2010,0,9,legende
Q1444753,Emiliano Bigica,emiliano bigica,Italie,Italie,défenseur,9,1,6,SA,1991,2007,1,6,exclu
Q1445082,Jonatan Binotto,jonatan binotto,Italie,Italie,milieu de terrain,12,94,5,SA,1993,2007,0,14,legende
Q1445171,Franklin Bittencourt,franklin bittencourt,Allemagne / Brésil,Allemagne / Brésil,attaquant,4,50,4,BUN,1991,2003,0,9,legende
Q1445299,Mattia Biso,mattia biso,Italie,Italie,milieu de terrain,18,29,7,SA,1995,2015,0,10,legende
Q1445327,Roberto Guana,roberto guana,Italie,Italie,milieu excentré,8,278,13,SA,1999,2014,0,41,legende
Q1445754,Thomas Richter,thomas richter,Allemagne,Allemagne,défenseur,13,2,4,BUN,1991,2007,0,4,exclu
Q1446283,Alessandro Boccolini,alessandro boccolini,Italie,Italie,gardien de but,6,3,5,SA,2003,2008,0,5,exclu
Q1450301,Jacky Peeters,jacky peeters,Belgique,Belgique,défenseur central,6,28,21,BUN,1988,2008,0,24,legende
Q1450945,Valentino Lazaro,valentino lazaro,Autriche,Autriche,milieu de terrain,8,140,33,BUN / PL / SA,2012,2023,6,48,difficile
Q1452751,Thierry Audel,thierry audel,France,France,défenseur central,9,0,5,L1,2006,2015,0,5,exclu
Q1453345,Fredson Camara,fredson camara,Brésil,Brésil,défenseur,9,98,11,LIGA,1998,2014,0,21,legende
Q1459100,Mario Salgado,mario salgado,Chili,Chili,attaquant,13,18,7,SA,2000,2015,0,9,legende
Q1459686,Warley Silva dos Santos,warley silva dos santos,Brésil,Brésil,attaquant,16,37,12,SA,1997,2016,0,16,legende
Q1460455,Claudio Bonomi,claudio bonomi,Italie,Italie,milieu de terrain,14,24,2,SA,1990,2009,0,4,legende
Q1460525,Mauro Bonomi,mauro bonomi,Italie,Italie,défenseur,9,26,9,SA,1990,2006,0,12,legende
Q1460567,Simone Bonomi,simone bonomi,Italie,Italie,défenseur,13,10,5,SA,1998,2013,0,6,legende
Q1460678,Antonino Bonvissuto,antonino bonvissuto,Italie,Italie,attaquant,17,0,4,SA,2004,2015,0,4,exclu
Q1461382,Massimo Borgobello,massimo borgobello,Italie,Italie,attaquant,15,3,5,SA,1988,2009,0,5,exclu
Q1464367,Somália,somalia,Brésil,Brésil,milieu de terrain,6,94,17,L1,2008,2018,0,26,legende
Q1464963,Nicola Boselli,nicola boselli,Italie,Italie,défenseur,7,39,2,SA,1990,2009,0,6,legende
Q1465283,Stefano Botta,stefano botta,Italie,Italie,milieu de terrain,7,20,6,SA,2004,2015,0,8,legende
Q1465538,Andrea Bovo,andrea bovo,Italie,Italie,milieu de terrain,7,0,6,SA,2004,2014,0,6,exclu
Q1466230,Massimo Brambilla,massimo brambilla,Italie,Italie,milieu de terrain,9,67,11,SA,1991,2010,0,18,legende
Q1466614,Roberto Breda,roberto breda,Italie,Italie,milieu de terrain,9,16,7,SA,1986,2005,0,9,legende
Q1466909,Rico Morack,rico morack,Allemagne,Allemagne,défenseur central,7,54,4,BUN,2006,2015,0,9,legende
Q1466912,Mauro Bressan,mauro bressan,Italie,Italie,milieu de terrain,12,88,10,SA,1988,2009,0,19,legende
Q1466940,Walter Bressan,walter bressan,Italie,Italie,gardien de but,10,1,13,SA,1998,2015,0,13,exclu
Q1467016,Ezio Brevi,ezio brevi,Italie,Italie,défenseur,11,66,5,SA,1990,2010,0,12,legende
Q1467050,Oscar Brevi,oscar brevi,Italie,Italie,défenseur,9,40,7,SA,1990,2009,0,11,legende
Q1467176,Mauro Briano,mauro briano,Italie,Italie,milieu de terrain,12,23,4,SA,1995,2010,0,6,legende
Q1467743,Marko Bakić,marko bakic,Monténégro,Monténégro,milieu de terrain,5,4,17,SA,2010,2016,0,17,exclu
Q1467831,Migjen Basha,migjen basha,Albanie,Albanie,milieu de terrain,14,62,33,SA,2004,2021,0,39,legende
Q1469984,Neil Clement,neil clement,Royaume-Uni,Royaume-Uni,défenseur,6,105,7,PL,1995,2010,0,18,legende
Q1472338,Sven Kretschmer,sven kretschmer,Allemagne,Allemagne,attaquant,5,165,4,BUN,1988,2007,0,20,legende
Q1476030,Holger Ballwanz,holger ballwanz,Allemagne,Allemagne,défenseur,4,25,1,BUN,1989,2009,0,4,legende
Q1477004,Kolja Pusch,kolja pusch,Allemagne,Allemagne,milieu de terrain,4,0,7,BUN,2012,2015,0,7,exclu
Q1485444,Luca Brignoli,luca brignoli,Italie,Italie,gardien de but,4,0,4,SA,2001,2010,0,4,exclu
Q1485543,Emanuele Brioschi,emanuele brioschi,Italie,Italie,défenseur,8,71,4,SA,1992,2010,0,11,legende
Q1485577,Alban Ramaj,alban ramaj,Albanie,Albanie,attaquant,9,18,4,BUN,2004,2014,0,6,legende
Q1485613,Pierluigi Brivio,pierluigi brivio,Italie,Italie,gardien de but,10,12,7,SA,1988,2010,0,8,legende
Q1485941,Riccardo Brosco,riccardo brosco,Italie,Italie,défenseur central,4,11,5,SA,2009,2013,0,6,legende
Q1486459,Salvatore Bruno,salvatore bruno,Italie,Italie,attaquant,17,4,5,SA,1997,2015,0,5,exclu
Q1487147,Alessandro Budel,alessandro budel,Italie,Italie,milieu de terrain,11,150,7,SA,1999,2016,0,22,legende
Q1488005,Salvatore Burrai,salvatore burrai,Italie,Italie,milieu de terrain,10,2,6,SA,2007,2015,0,6,exclu
Q1488322,Antonio Buscè,antonio busce,Italie,Italie,milieu de terrain,8,198,6,SA,1993,2013,0,26,legende
Q1489105,Daniele Buzzegoli,daniele buzzegoli,Italie,Italie,milieu de terrain,8,4,6,SA,2001,2012,0,6,exclu
Q1489457,Gabriel Melkam,gabriel melkam,Nigeria,Nigeria,arrière latéral,9,19,8,BUN,1996,2013,0,10,legende
Q1489495,Nicola Caccia,nicola caccia,Italie,Italie,attaquant,9,55,8,SA,1987,2005,0,14,legende
Q1489511,Fabrizio Cacciatore,fabrizio cacciatore,Italie,Italie,défenseur,9,62,17,SA,2005,2015,0,23,legende
Q1491047,Marco Calderoni,marco calderoni,Italie,Italie,défenseur,7,1,9,SA,2008,2015,0,9,exclu
Q1492076,Alessandro Calori,alessandro calori,Italie,Italie,défenseur,7,96,10,SA,1984,2004,0,20,legende
Q1493925,Garath McCleary,garath mccleary,Jamaïque,Royaume-Uni,milieu excentré,7,30,23,PL,2004,2025,0,26,legende
Q1494098,Paolo Zanetti,paolo zanetti,Italie,Italie,milieu de terrain,8,101,12,SA,2001,2014,0,22,legende
Q1494363,Mark Hughes,mark hughes,Royaume-Uni,Royaume-Uni,défenseur central,9,1,5,PL,2004,2016,0,5,exclu
Q1494519,Garry Parker,garry parker,Angleterre,Royaume-Uni,milieu de terrain,5,38,8,PL,1983,2001,0,12,legende
Q1496713,Gaëtan Bussmann,gaetan bussmann,France,France,arrière latéral,3,4,14,L1,2010,2015,0,14,exclu
Q1496717,Gaëtan Krebs,gaetan krebs,France,France,milieu de terrain,4,21,6,BUN / L1,2005,2012,0,8,legende
Q1498968,Alain Junior Ollé Ollé,alain junior olle olle,Cameroun,Cameroun,milieu de terrain,14,6,10,BUN,2004,2019,0,11,exclu
Q1504054,Peter Kleeschätzky,peter kleeschatzky,Allemagne,Allemagne,défenseur,2,16,1,BUN,1991,2000,0,3,legende
Q1507803,George Lucas Coser,george lucas coser,Brésil,Brésil,arrière latéral,12,13,12,LIGA,2003,2014,0,13,legende
Q1509778,Roberto Carlos Sosa,roberto carlos sosa,Argentine,Argentine,attaquant,8,117,11,SA,1995,2012,29,28,legende
Q1513040,Paweł Wojtala,pawel wojtala,Pologne,Pologne,défenseur,10,10,5,BUN,1991,2007,0,6,legende
Q1513436,Pascal Bedrossian,pascal bedrossian,France,France,milieu de terrain,5,10,7,L1,1992,2007,0,8,legende
Q1513858,Ronny Hebestreit,ronny hebestreit,Allemagne,Allemagne,milieu de terrain,6,17,5,BUN,1992,2011,17,10,legende
Q1514817,Gerrit Wegkamp,gerrit wegkamp,Allemagne,Allemagne,attaquant,5,14,7,BUN,2011,2015,0,8,legende
Q1516978,Alexander Thamm,alexander thamm,Allemagne,Allemagne,défenseur,11,48,3,BUN,2001,2015,45,17,legende
Q1518251,Ronny Marcos,ronny marcos,Allemagne,Allemagne,défenseur,4,9,12,BUN,2012,2016,0,13,exclu
Q1522184,Giacomo Tedesco,giacomo tedesco,Italie,Italie,milieu de terrain,9,242,11,SA,1994,2013,14,38,legende
Q1522194,Giacomo Zappacosta,giacomo zappacosta,Italy Lega Pro representative teams,Italie,milieu de terrain,7,0,5,SA,2007,2015,0,5,exclu
Q1522493,Gianluca Korte,gianluca korte,Allemagne,Allemagne,attaquant,5,4,7,BUN,2009,2015,0,7,exclu
Q1522536,Ivan Ranđelović,ivan randelovic,Serbie,Serbie,gardien de but,5,0,8,LIGA,1992,2009,0,8,exclu
Q1523030,Etrit Berisha,etrit berisha,Albanie,Albanie,gardien de but,6,149,38,SA,2010,2023,38,60,difficile
Q1523172,Anselmo de Moraes,anselmo de moraes,Brésil,Brésil,milieu de terrain,7,8,12,SA,2010,2016,0,13,exclu
Q1523509,Karim Rekik,karim rekik,Royaume des Pays-Bas,Royaume des Pays-Bas,défenseur central,5,1,29,PL,2011,2015,1,29,exclu
Q1524342,Robert Zickert,robert zickert,Allemagne / République démocratique allemande,Allemagne / République démocratique allemande,défenseur,4,18,4,BUN,2008,2015,0,6,legende
Q1524891,Jon Stead,jon stead,Royaume-Uni,Royaume-Uni,avant-centre / milieu excentré,11,60,14,PL,2002,2015,0,20,legende
Q1524928,Manuel Lanzini,manuel lanzini,Argentine,Argentine,milieu de terrain,4,179,40,PL,2010,2023,0,58,difficile
Q1525892,Markus Lösch,markus losch,Allemagne,Allemagne,milieu de terrain,8,15,4,BUN,1993,2008,0,6,legende
Q1526089,Giovanni Federico,giovanni federico,Allemagne,Allemagne,milieu de terrain,10,46,13,BUN,1999,2013,32,24,legende
Q1526376,Giovanni Sio,giovanni sio,Côte d'Ivoire,Côte d'Ivoire / France,attaquant,9,42,26,BUN / L1,2007,2015,0,30,legende
Q1526380,Giovanni Speranza,giovanni speranza,Italie,Italie,milieu de terrain,9,0,5,BUN,2001,2014,0,5,exclu
Q1526600,Marcos António Elias Santos,marcos antonio elias santos,Brésil,Brésil,défenseur central,10,1,16,BUN,2002,2014,0,16,exclu
